Local time,Ask,Bid,AskVolume,BidVolume
06.06.2022 13:05:44.463 GMT+0200,8805.416,8798.416,0.0001,0
06.06.2022 13:05:48.796 GMT+0200,8805.106,8798.106,0,0
06.06.2022 13:05:56.027 GMT+0200,8805.296,8798.296,0,0
06.06.2022 13:05:56.155 GMT+0200,8806.146,8799.146,0,0
06.06.2022 13:05:57.721 GMT+0200,8805.846,8798.846,0,0
06.06.2022 13:06:04.874 GMT+0200,8805.346,8798.346,0,0
06.06.2022 13:06:05.035 GMT+0200,8805.696,8798.696,0,0
06.06.2022 13:06:10.260 GMT+0200,8805.786,8798.786,0,0
06.06.2022 13:06:19.053 GMT+0200,8805.186,8798.186,0.0001,0
06.06.2022 13:06:24.608 GMT+0200,8804.786,8797.786,0,0
06.06.2022 13:06:27.491 GMT+0200,8805.286,8798.286,0,0
06.06.2022 13:06:44.141 GMT+0200,8805.126,8798.126,0,0
06.06.2022 13:06:54.742 GMT+0200,8805.576,8798.576,0,0
06.06.2022 13:07:01.454 GMT+0200,8806.226,8799.226,0,0
06.06.2022 13:07:05.150 GMT+0200,8806.876,8799.876,0,0
06.06.2022 13:07:20.287 GMT+0200,8806.156,8799.156,0,0
06.06.2022 13:07:30.111 GMT+0200,8806.096,8799.096,0,0
06.06.2022 13:07:39.652 GMT+0200,8806.136,8799.136,0,0
06.06.2022 13:07:41.576 GMT+0200,8805.086,8798.086,0.0001,0
06.06.2022 13:07:45.861 GMT+0200,8805.536,8798.536,0,0
06.06.2022 13:07:48.461 GMT+0200,8805.526,8798.526,0.0001,0
06.06.2022 13:07:54.045 GMT+0200,8805.176,8798.176,0.0001,0
06.06.2022 13:07:58.743 GMT+0200,8805.216,8798.216,0,0
06.06.2022 13:08:09.656 GMT+0200,8805.616,8798.616,0,0
06.06.2022 13:08:12.403 GMT+0200,8805.506,8798.506,0,0
06.06.2022 13:08:12.555 GMT+0200,8805.206,8798.206,0.0001,0
06.06.2022 13:08:13.762 GMT+0200,8806.006,8799.006,0,0
06.06.2022 13:08:26.989 GMT+0200,8806.096,8799.096,0,0
06.06.2022 13:08:36.653 GMT+0200,8806.086,8799.086,0,0
06.06.2022 13:08:36.770 GMT+0200,8807.036,8800.036,0,0
06.06.2022 13:08:40.775 GMT+0200,8807.126,8800.126,0,0
06.06.2022 13:08:46.267 GMT+0200,8807.216,8800.216,0,0
06.06.2022 13:09:00.094 GMT+0200,8806.946,8799.946,0,0
06.06.2022 13:09:00.268 GMT+0200,8806.096,8799.096,0,0
06.06.2022 13:09:03.956 GMT+0200,8807.146,8800.146,0,0
06.06.2022 13:09:12.225 GMT+0200,8807.086,8800.086,0,0
06.06.2022 13:09:12.464 GMT+0200,8808.086,8801.086,0,0
06.06.2022 13:09:12.755 GMT+0200,8808.246,8801.246,0,0
06.06.2022 13:09:18.019 GMT+0200,8807.986,8800.986,0.0001,0
06.06.2022 13:09:20.154 GMT+0200,8808.026,8801.026,0,0
06.06.2022 13:09:29.936 GMT+0200,8808.166,8801.166,0,0
06.06.2022 13:09:38.694 GMT+0200,8807.956,8800.956,0,0
06.06.2022 13:09:38.820 GMT+0200,8808.216,8801.216,0,0
06.06.2022 13:09:39.039 GMT+0200,8807.106,8800.106,0,0
06.06.2022 13:09:47.436 GMT+0200,8806.406,8799.406,0,0
06.06.2022 13:09:50.623 GMT+0200,8807.106,8800.106,0,0
06.06.2022 13:10:17.110 GMT+0200,8806.996,8799.996,0,0
06.06.2022 13:10:20.919 GMT+0200,8807.646,8800.646,0,0
06.06.2022 13:10:31.283 GMT+0200,8807.096,8800.096,0.0001,0
06.06.2022 13:10:33.069 GMT+0200,8806.546,8799.546,0,0
06.06.2022 13:10:35.091 GMT+0200,8806.996,8799.996,0,0.0001
06.06.2022 13:10:35.660 GMT+0200,8806.446,8799.446,0,0.0001
06.06.2022 13:10:37.858 GMT+0200,8807.096,8800.096,0.0001,0.0001
06.06.2022 13:10:40.030 GMT+0200,8806.596,8799.596,0,0
06.06.2022 13:10:42.784 GMT+0200,8807.046,8800.046,0,0
06.06.2022 13:10:43.085 GMT+0200,8806.446,8799.446,0,0
06.06.2022 13:10:43.194 GMT+0200,8807.096,8800.096,0,0
06.06.2022 13:10:43.356 GMT+0200,8807.206,8800.206,0,0.0001
06.06.2022 13:10:43.514 GMT+0200,8806.896,8799.896,0,0.0001
06.06.2022 13:10:44.836 GMT+0200,8806.446,8799.446,0,0.0001
06.06.2022 13:10:45.200 GMT+0200,8806.946,8799.946,0,0.0001
06.06.2022 13:10:45.768 GMT+0200,8806.546,8799.546,0,0
06.06.2022 13:10:46.321 GMT+0200,8806.946,8799.946,0,0.0001
06.06.2022 13:10:47.056 GMT+0200,8806.496,8799.496,0,0
06.06.2022 13:10:47.455 GMT+0200,8806.896,8799.896,0,0.0001
06.06.2022 13:10:49.807 GMT+0200,8806.646,8799.646,0,0
06.06.2022 13:10:50.081 GMT+0200,8807.216,8800.216,0,0.0001
06.06.2022 13:10:56.608 GMT+0200,8807.106,8800.106,0,0.0001
06.06.2022 13:11:16.462 GMT+0200,8806.406,8799.406,0,0
06.06.2022 13:11:17.373 GMT+0200,8806.956,8799.956,0,0.0001
06.06.2022 13:11:18.612 GMT+0200,8806.406,8799.406,0,0
06.06.2022 13:11:18.739 GMT+0200,8807.156,8800.156,0,0
06.06.2022 13:11:30.226 GMT+0200,8807.216,8800.216,0,0
06.06.2022 13:11:34.173 GMT+0200,8806.666,8799.666,0,0.0001
06.06.2022 13:11:35.035 GMT+0200,8807.726,8800.726,0,0.0001
06.06.2022 13:11:35.225 GMT+0200,8806.616,8799.616,0,0.0001
06.06.2022 13:11:35.959 GMT+0200,8807.116,8800.116,0,0.0001
06.06.2022 13:11:36.429 GMT+0200,8806.616,8799.616,0,0
06.06.2022 13:11:38.109 GMT+0200,8807.166,8800.166,0,0.0001
06.06.2022 13:11:38.866 GMT+0200,8806.566,8799.566,0,0.0001
06.06.2022 13:11:41.555 GMT+0200,8805.966,8798.966,0,0
06.06.2022 13:11:43.664 GMT+0200,8806.416,8799.416,0,0
06.06.2022 13:11:55.178 GMT+0200,8805.976,8798.976,0.0001,0
06.06.2022 13:11:55.322 GMT+0200,8807.076,8800.076,0,0
06.06.2022 13:11:55.466 GMT+0200,8807.236,8800.236,0,0
06.06.2022 13:11:56.437 GMT+0200,8806.486,8799.486,0,0
06.06.2022 13:12:03.219 GMT+0200,8807.136,8800.136,0,0.0001
06.06.2022 13:12:06.116 GMT+0200,8807.256,8800.256,0,0
06.06.2022 13:12:08.556 GMT+0200,8806.946,8799.946,0,0.0001
06.06.2022 13:12:14.121 GMT+0200,8807.766,8800.766,0,0
06.06.2022 13:12:24.468 GMT+0200,8806.966,8799.966,0,0
06.06.2022 13:12:27.864 GMT+0200,8808.276,8801.276,0,0
06.06.2022 13:12:28.029 GMT+0200,8808.066,8801.066,0,0
06.06.2022 13:12:29.198 GMT+0200,8807.716,8800.716,0,0
06.06.2022 13:12:35.451 GMT+0200,8808.166,8801.166,0,0
06.06.2022 13:12:36.224 GMT+0200,8807.566,8800.566,0,0
06.06.2022 13:12:39.511 GMT+0200,8807.166,8800.166,0,0
06.06.2022 13:12:39.780 GMT+0200,8807.516,8800.516,0,0
06.06.2022 13:12:40.880 GMT+0200,8807.116,8800.116,0,0
06.06.2022 13:12:41.201 GMT+0200,8807.566,8800.566,0,0
06.06.2022 13:12:46.439 GMT+0200,8807.576,8800.576,0,0
06.06.2022 13:12:54.117 GMT+0200,8807.026,8800.026,0,0
06.06.2022 13:13:03.892 GMT+0200,8807.036,8800.036,0,0
06.06.2022 13:13:04.885 GMT+0200,8807.486,8800.486,0,0
06.06.2022 13:13:06.187 GMT+0200,8807.036,8800.036,0.0001,0
06.06.2022 13:13:06.611 GMT+0200,8806.536,8799.536,0,0
06.06.2022 13:13:10.646 GMT+0200,8807.796,8800.796,0.0001,0
06.06.2022 13:13:11.471 GMT+0200,8806.636,8799.636,0.0001,0
06.06.2022 13:13:12.420 GMT+0200,8806.996,8799.996,0.0001,0
06.06.2022 13:13:13.421 GMT+0200,8807.306,8800.306,0.0001,0
06.06.2022 13:13:18.358 GMT+0200,8806.806,8799.806,0.0001,0
06.06.2022 13:13:28.136 GMT+0200,8806.666,8799.666,0.0001,0
06.06.2022 13:13:39.935 GMT+0200,8806.266,8799.266,0.0001,0
06.06.2022 13:13:40.128 GMT+0200,8806.226,8799.226,0,0
06.06.2022 13:14:06.117 GMT+0200,8805.836,8798.836,0,0
06.06.2022 13:14:13.305 GMT+0200,8805.586,8798.586,0,0
06.06.2022 13:14:19.017 GMT+0200,8805.186,8798.186,0,0.0001
06.06.2022 13:14:27.905 GMT+0200,8805.246,8798.246,0,0
06.06.2022 13:14:33.094 GMT+0200,8805.746,8798.746,0,0
06.06.2022 13:14:33.747 GMT+0200,8806.046,8799.046,0,0
06.06.2022 13:14:34.084 GMT+0200,8805.746,8798.746,0,0
06.06.2022 13:14:35.572 GMT+0200,8806.146,8799.146,0,0
06.06.2022 13:14:40.426 GMT+0200,8806.596,8799.596,0,0
06.06.2022 13:14:40.564 GMT+0200,8806.246,8799.246,0.0001,0
06.06.2022 13:14:54.367 GMT+0200,8806.256,8799.256,0,0
06.06.2022 13:15:08.485 GMT+0200,8806.556,8799.556,0.0001,0
06.06.2022 13:15:12.043 GMT+0200,8807.376,8800.376,0.0001,0
06.06.2022 13:15:20.205 GMT+0200,8806.876,8799.876,0.0001,0
06.06.2022 13:15:28.469 GMT+0200,8806.226,8799.226,0,0
06.06.2022 13:15:36.269 GMT+0200,8805.726,8798.726,0,0
06.06.2022 13:15:57.636 GMT+0200,8805.686,8798.686,0,0
06.06.2022 13:15:57.752 GMT+0200,8806.086,8799.086,0,0
06.06.2022 13:16:00.413 GMT+0200,8806.736,8799.736,0,0
06.06.2022 13:16:01.837 GMT+0200,8806.286,8799.286,0.0001,0
06.06.2022 13:16:02.025 GMT+0200,8806.346,8799.346,0.0001,0
06.06.2022 13:16:02.146 GMT+0200,8806.396,8799.396,0.0001,0
06.06.2022 13:16:03.079 GMT+0200,8805.896,8798.896,0,0
06.06.2022 13:16:04.056 GMT+0200,8805.096,8798.096,0,0
06.06.2022 13:16:10.246 GMT+0200,8805.646,8798.646,0,0
06.06.2022 13:16:10.372 GMT+0200,8806.196,8799.196,0,0
06.06.2022 13:16:10.872 GMT+0200,8805.596,8798.596,0,0
06.06.2022 13:16:11.340 GMT+0200,8806.146,8799.146,0,0
06.06.2022 13:16:12.580 GMT+0200,8806.356,8799.356,0,0
06.06.2022 13:16:14.123 GMT+0200,8805.656,8798.656,0,0
06.06.2022 13:16:23.693 GMT+0200,8805.356,8798.356,0.0001,0
06.06.2022 13:16:23.819 GMT+0200,8805.806,8798.806,0.0001,0
06.06.2022 13:16:25.456 GMT+0200,8805.206,8798.206,0.0001,0
06.06.2022 13:16:28.395 GMT+0200,8805.316,8798.316,0,0
06.06.2022 13:16:28.508 GMT+0200,8805.816,8798.816,0,0
06.06.2022 13:16:41.946 GMT+0200,8805.366,8798.366,0.0001,0
06.06.2022 13:16:42.212 GMT+0200,8805.426,8798.426,0.0001,0
06.06.2022 13:16:49.433 GMT+0200,8804.776,8797.776,0,0
06.06.2022 13:16:50.850 GMT+0200,8805.376,8798.376,0,0
06.06.2022 13:16:51.245 GMT+0200,8805.676,8798.676,0,0
06.06.2022 13:17:17.881 GMT+0200,8805.276,8798.276,0,0
06.06.2022 13:17:18.402 GMT+0200,8805.786,8798.786,0,0
06.06.2022 13:17:22.557 GMT+0200,8806.286,8799.286,0,0.0001
06.06.2022 13:17:46.379 GMT+0200,8806.396,8799.396,0,0
06.06.2022 13:18:00.063 GMT+0200,8806.966,8799.966,0,0
06.06.2022 13:18:00.211 GMT+0200,8807.466,8800.466,0,0
06.06.2022 13:18:05.105 GMT+0200,8807.356,8800.356,0,0
06.06.2022 13:18:05.423 GMT+0200,8806.906,8799.906,0,0
06.06.2022 13:18:14.964 GMT+0200,8807.356,8800.356,0.0001,0
06.06.2022 13:18:15.181 GMT+0200,8806.706,8799.706,0.0001,0
06.06.2022 13:18:15.766 GMT+0200,8807.206,8800.206,0,0.0001
06.06.2022 13:18:24.394 GMT+0200,8807.266,8800.266,0,0
06.06.2022 13:18:31.329 GMT+0200,8807.766,8800.766,0,0
06.06.2022 13:18:46.331 GMT+0200,8807.266,8800.266,0,0
06.06.2022 13:18:52.746 GMT+0200,8807.866,8800.866,0,0
06.06.2022 13:18:53.041 GMT+0200,8807.316,8800.316,0,0
06.06.2022 13:18:53.660 GMT+0200,8807.766,8800.766,0,0
06.06.2022 13:19:01.313 GMT+0200,8808.976,8801.976,0,0
06.06.2022 13:19:02.296 GMT+0200,8808.666,8801.666,0,0
06.06.2022 13:19:04.095 GMT+0200,8808.166,8801.166,0.0001,0
06.06.2022 13:19:06.182 GMT+0200,8808.866,8801.866,0,0
06.06.2022 13:19:06.998 GMT+0200,8808.416,8801.416,0.0001,0
06.06.2022 13:19:07.570 GMT+0200,8808.716,8801.716,0.0001,0
06.06.2022 13:19:16.272 GMT+0200,8808.976,8801.976,0,0
06.06.2022 13:19:17.690 GMT+0200,8808.666,8801.666,0,0
06.06.2022 13:19:18.020 GMT+0200,8808.216,8801.216,0.0001,0
06.06.2022 13:19:19.419 GMT+0200,8808.766,8801.766,0,0
06.06.2022 13:19:35.097 GMT+0200,8808.216,8801.216,0,0
06.06.2022 13:19:35.198 GMT+0200,8807.766,8800.766,0,0
06.06.2022 13:19:40.418 GMT+0200,8807.726,8800.726,0,0
06.06.2022 13:20:04.101 GMT+0200,8808.326,8801.326,0,0
06.06.2022 13:20:16.325 GMT+0200,8808.676,8801.676,0,0
06.06.2022 13:20:31.685 GMT+0200,8808.666,8801.666,0,0
06.06.2022 13:21:05.598 GMT+0200,8808.976,8801.976,0.0001,0
06.06.2022 13:21:05.705 GMT+0200,8808.916,8801.916,0,0
06.06.2022 13:21:10.630 GMT+0200,8808.976,8801.976,0.0001,0
06.06.2022 13:21:10.823 GMT+0200,8808.716,8801.716,0,0
06.06.2022 13:21:29.237 GMT+0200,8808.266,8801.266,0.0001,0
06.06.2022 13:21:38.986 GMT+0200,8808.966,8801.966,0,0
06.06.2022 13:21:45.171 GMT+0200,8808.856,8801.856,0,0
06.06.2022 13:21:45.292 GMT+0200,8809.966,8802.966,0,0
06.06.2022 13:21:45.828 GMT+0200,8808.856,8801.856,0,0
06.06.2022 13:21:59.659 GMT+0200,8809.456,8802.456,0,0.0001
06.06.2022 13:22:05.555 GMT+0200,8809.956,8802.956,0,0.0001
06.06.2022 13:22:08.127 GMT+0200,8809.946,8802.946,0,0
06.06.2022 13:22:16.128 GMT+0200,8808.886,8801.886,0,0
06.06.2022 13:22:21.997 GMT+0200,8809.236,8802.236,0,0.0001
06.06.2022 13:22:22.123 GMT+0200,8809.736,8802.736,0,0.0001
06.06.2022 13:22:29.779 GMT+0200,8810.186,8803.186,0,0.0001
06.06.2022 13:22:30.074 GMT+0200,8810.176,8803.176,0,0.0001
06.06.2022 13:22:35.626 GMT+0200,8809.826,8802.826,0,0
06.06.2022 13:22:35.751 GMT+0200,8810.226,8803.226,0,0
06.06.2022 13:22:40.994 GMT+0200,8809.726,8802.726,0,0
06.06.2022 13:22:43.340 GMT+0200,8810.176,8803.176,0,0
06.06.2022 13:22:43.477 GMT+0200,8810.626,8803.626,0,0
06.06.2022 13:22:44.339 GMT+0200,8810.866,8803.866,0,0
06.06.2022 13:22:46.560 GMT+0200,8810.366,8803.366,0.0001,0
06.06.2022 13:22:47.465 GMT+0200,8810.766,8803.766,0,0
06.06.2022 13:22:50.076 GMT+0200,8810.266,8803.266,0.0001,0
06.06.2022 13:22:51.830 GMT+0200,8811.926,8804.926,0,0
06.06.2022 13:22:52.170 GMT+0200,8810.866,8803.866,0,0
06.06.2022 13:22:55.969 GMT+0200,8811.416,8804.416,0,0
06.06.2022 13:23:02.717 GMT+0200,8811.206,8804.206,0,0
06.06.2022 13:23:02.842 GMT+0200,8810.606,8803.606,0,0
06.06.2022 13:23:11.393 GMT+0200,8811.246,8804.246,0,0
06.06.2022 13:23:15.444 GMT+0200,8812.406,8805.406,0,0
06.06.2022 13:23:20.151 GMT+0200,8811.786,8804.786,0.0001,0
06.06.2022 13:23:22.384 GMT+0200,8811.286,8804.286,0.0001,0
06.06.2022 13:23:27.095 GMT+0200,8811.226,8804.226,0,0
06.06.2022 13:23:29.227 GMT+0200,8810.776,8803.776,0,0
06.06.2022 13:23:34.700 GMT+0200,8810.766,8803.766,0,0.0001
06.06.2022 13:23:40.796 GMT+0200,8810.316,8803.316,0,0.0001
06.06.2022 13:23:40.955 GMT+0200,8811.376,8804.376,0,0.0001
06.06.2022 13:23:42.615 GMT+0200,8811.166,8804.166,0,0
06.06.2022 13:23:46.158 GMT+0200,8811.056,8804.056,0,0
06.06.2022 13:23:50.924 GMT+0200,8811.556,8804.556,0,0
06.06.2022 13:23:51.500 GMT+0200,8812.106,8805.106,0,0
06.06.2022 13:23:51.727 GMT+0200,8811.606,8804.606,0,0
06.06.2022 13:23:59.050 GMT+0200,8811.796,8804.796,0,0
06.06.2022 13:24:00.244 GMT+0200,8812.146,8805.146,0,0.0001
06.06.2022 13:24:11.399 GMT+0200,8812.086,8805.086,0,0
06.06.2022 13:24:20.229 GMT+0200,8812.836,8805.836,0,0
06.06.2022 13:24:33.904 GMT+0200,8812.016,8805.016,0,0
06.06.2022 13:24:38.545 GMT+0200,8812.616,8805.616,0,0
06.06.2022 13:24:40.220 GMT+0200,8813.316,8806.316,0,0
06.06.2022 13:24:54.641 GMT+0200,8813.806,8806.806,0,0.0001
06.06.2022 13:24:55.208 GMT+0200,8812.696,8805.696,0,0
06.06.2022 13:25:04.105 GMT+0200,8812.096,8805.096,0,0
06.06.2022 13:25:08.211 GMT+0200,8812.186,8805.186,0,0
06.06.2022 13:25:12.397 GMT+0200,8812.636,8805.636,0,0
06.06.2022 13:25:21.033 GMT+0200,8812.036,8805.036,0.0001,0
06.06.2022 13:25:21.300 GMT+0200,8812.586,8805.586,0.0001,0
06.06.2022 13:25:23.077 GMT+0200,8812.186,8805.186,0.0001,0
06.06.2022 13:25:25.464 GMT+0200,8812.636,8805.636,0,0
06.06.2022 13:25:35.241 GMT+0200,8812.626,8805.626,0,0
06.06.2022 13:25:41.869 GMT+0200,8812.176,8805.176,0.0001,0
06.06.2022 13:25:46.130 GMT+0200,8812.286,8805.286,0,0
06.06.2022 13:26:01.496 GMT+0200,8811.536,8804.536,0,0
06.06.2022 13:26:02.422 GMT+0200,8812.186,8805.186,0,0.0001
06.06.2022 13:26:09.024 GMT+0200,8812.196,8805.196,0,0
06.06.2022 13:26:10.688 GMT+0200,8811.696,8804.696,0,0
06.06.2022 13:26:15.500 GMT+0200,8811.146,8804.146,0,0.0001
06.06.2022 13:26:18.345 GMT+0200,8810.746,8803.746,0,0
06.06.2022 13:26:20.601 GMT+0200,8810.756,8803.756,0,0
06.06.2022 13:26:29.935 GMT+0200,8811.156,8804.156,0,0.0001
06.06.2022 13:26:42.980 GMT+0200,8811.266,8804.266,0,0
06.06.2022 13:26:49.520 GMT+0200,8811.566,8804.566,0,0
06.06.2022 13:26:53.674 GMT+0200,8811.826,8804.826,0.0001,0
06.06.2022 13:26:53.832 GMT+0200,8810.616,8803.616,0.0001,0
06.06.2022 13:27:03.418 GMT+0200,8811.126,8804.126,0,0
06.06.2022 13:27:03.893 GMT+0200,8811.726,8804.726,0,0
06.06.2022 13:27:04.480 GMT+0200,8811.516,8804.516,0,0
06.06.2022 13:27:29.009 GMT+0200,8811.166,8804.166,0.0001,0
06.06.2022 13:27:31.696 GMT+0200,8810.766,8803.766,0,0
06.06.2022 13:27:46.087 GMT+0200,8811.316,8804.316,0,0
06.06.2022 13:27:46.220 GMT+0200,8811.006,8804.006,0,0
06.06.2022 13:27:52.495 GMT+0200,8811.556,8804.556,0,0
06.06.2022 13:28:05.285 GMT+0200,8811.156,8804.156,0,0
06.06.2022 13:28:09.533 GMT+0200,8811.656,8804.656,0,0
06.06.2022 13:28:10.390 GMT+0200,8811.106,8804.106,0.0001,0
06.06.2022 13:28:17.231 GMT+0200,8810.606,8803.606,0,0
06.06.2022 13:28:23.137 GMT+0200,8810.716,8803.716,0,0
06.06.2022 13:28:47.774 GMT+0200,8811.336,8804.336,0,0
06.06.2022 13:28:59.331 GMT+0200,8811.836,8804.836,0,0
06.06.2022 13:29:03.433 GMT+0200,8810.576,8803.576,0,0
06.06.2022 13:29:07.967 GMT+0200,8811.836,8804.836,0,0
06.06.2022 13:29:33.266 GMT+0200,8811.576,8804.576,0,0
06.06.2022 13:29:34.724 GMT+0200,8812.326,8805.326,0.0001,0
06.06.2022 13:29:40.565 GMT+0200,8812.116,8805.116,0.0001,0
06.06.2022 13:29:42.589 GMT+0200,8812.126,8805.126,0.0001,0
06.06.2022 13:29:42.815 GMT+0200,8811.626,8804.626,0.0001,0
06.06.2022 13:29:46.882 GMT+0200,8812.126,8805.126,0.0001,0.0001
06.06.2022 13:30:04.710 GMT+0200,8812.826,8805.826,0,0.0001
06.06.2022 13:30:04.819 GMT+0200,8813.516,8806.516,0,0.0001
06.06.2022 13:30:04.943 GMT+0200,8813.116,8806.116,0,0.0001
06.06.2022 13:30:07.037 GMT+0200,8812.766,8805.766,0,0
06.06.2022 13:30:13.752 GMT+0200,8813.016,8806.016,0,0.0001
06.06.2022 13:30:14.967 GMT+0200,8812.716,8805.716,0,0
06.06.2022 13:30:23.404 GMT+0200,8813.826,8806.826,0,0.0001
06.06.2022 13:30:24.428 GMT+0200,8813.766,8806.766,0,0
06.06.2022 13:30:24.936 GMT+0200,8813.016,8806.016,0.0001,0
06.06.2022 13:30:32.298 GMT+0200,8813.716,8806.716,0,0
06.06.2022 13:30:32.412 GMT+0200,8813.066,8806.066,0.0001,0
06.06.2022 13:31:04.229 GMT+0200,8812.616,8805.616,0,0
06.06.2022 13:31:35.226 GMT+0200,8813.116,8806.116,0,0.0001
06.06.2022 13:31:35.539 GMT+0200,8812.716,8805.716,0,0.0001
06.06.2022 13:31:35.935 GMT+0200,8812.116,8805.116,0.0001,0.0001
06.06.2022 13:31:36.052 GMT+0200,8813.326,8806.326,0.0001,0.0001
06.06.2022 13:31:41.359 GMT+0200,8812.626,8805.626,0.0001,0.0001
06.06.2022 13:31:58.785 GMT+0200,8813.176,8806.176,0.0001,0.0001
06.06.2022 13:32:09.800 GMT+0200,8812.726,8805.726,0,0
06.06.2022 13:32:35.379 GMT+0200,8811.276,8804.276,0.0001,0.0001
06.06.2022 13:32:36.372 GMT+0200,8810.676,8803.676,0,0
06.06.2022 13:32:38.183 GMT+0200,8810.736,8803.736,0,0.0001
06.06.2022 13:32:40.947 GMT+0200,8811.036,8804.036,0,0.0001
06.06.2022 13:32:41.132 GMT+0200,8811.686,8804.686,0,0.0001
06.06.2022 13:32:52.653 GMT+0200,8811.696,8804.696,0.0001,0
06.06.2022 13:33:18.185 GMT+0200,8811.686,8804.686,0.0001,0
06.06.2022 13:33:26.839 GMT+0200,8812.136,8805.136,0.0001,0
06.06.2022 13:33:28.227 GMT+0200,8811.636,8804.636,0,0
06.06.2022 13:33:46.768 GMT+0200,8812.186,8805.186,0.0001,0
06.06.2022 13:33:46.910 GMT+0200,8811.786,8804.786,0.0001,0
06.06.2022 13:33:56.881 GMT+0200,8811.626,8804.626,0.0001,0
06.06.2022 13:34:20.033 GMT+0200,8811.716,8804.716,0.0001,0
06.06.2022 13:34:51.127 GMT+0200,8811.756,8804.756,0.0001,0
06.06.2022 13:34:51.416 GMT+0200,8811.206,8804.206,0.0001,0
06.06.2022 13:34:53.984 GMT+0200,8810.606,8803.606,0,0
06.06.2022 13:34:54.196 GMT+0200,8810.616,8803.616,0,0
06.06.2022 13:34:57.962 GMT+0200,8810.756,8803.756,0.0001,0
06.06.2022 13:35:00.931 GMT+0200,8810.816,8803.816,0.0001,0
06.06.2022 13:35:13.118 GMT+0200,8810.656,8803.656,0,0.0001
06.06.2022 13:35:22.615 GMT+0200,8810.056,8803.056,0,0
06.06.2022 13:35:26.508 GMT+0200,8810.216,8803.216,0,0
06.06.2022 13:35:31.425 GMT+0200,8810.566,8803.566,0,0
06.06.2022 13:35:34.263 GMT+0200,8811.116,8804.116,0,0.0001
06.06.2022 13:35:36.315 GMT+0200,8810.266,8803.266,0,0
06.06.2022 13:35:36.925 GMT+0200,8810.516,8803.516,0,0
06.06.2022 13:35:39.352 GMT+0200,8810.116,8803.116,0,0
06.06.2022 13:35:39.586 GMT+0200,8809.766,8802.766,0,0
06.06.2022 13:35:43.764 GMT+0200,8810.216,8803.216,0,0.0001
06.06.2022 13:35:49.979 GMT+0200,8810.026,8803.026,0,0
06.06.2022 13:35:50.113 GMT+0200,8809.576,8802.576,0,0
06.06.2022 13:36:02.319 GMT+0200,8809.736,8802.736,0.0001,0
06.06.2022 13:36:02.446 GMT+0200,8809.846,8802.846,0.0001,0
06.06.2022 13:36:08.273 GMT+0200,8809.536,8802.536,0,0
06.06.2022 13:36:14.079 GMT+0200,8809.596,8802.596,0,0.0001
06.06.2022 13:36:14.210 GMT+0200,8810.196,8803.196,0,0.0001
06.06.2022 13:36:14.338 GMT+0200,8810.646,8803.646,0,0.0001
06.06.2022 13:36:15.565 GMT+0200,8810.246,8803.246,0,0
06.06.2022 13:36:24.804 GMT+0200,8810.596,8803.596,0,0
06.06.2022 13:36:29.089 GMT+0200,8811.346,8804.346,0,0
06.06.2022 13:36:29.251 GMT+0200,8810.136,8803.136,0,0
06.06.2022 13:36:36.735 GMT+0200,8810.096,8803.096,0,0
06.06.2022 13:36:42.798 GMT+0200,8809.686,8802.686,0,0
06.06.2022 13:36:44.128 GMT+0200,8810.356,8803.356,0.0001,0
06.06.2022 13:36:53.784 GMT+0200,8809.686,8802.686,0.0001,0
06.06.2022 13:36:56.879 GMT+0200,8809.186,8802.186,0.0001,0
06.06.2022 13:36:57.006 GMT+0200,8808.786,8801.786,0,0
06.06.2022 13:36:57.145 GMT+0200,8809.286,8802.286,0,0
06.06.2022 13:37:00.258 GMT+0200,8809.246,8802.246,0,0
06.06.2022 13:37:06.241 GMT+0200,8808.856,8801.856,0,0
06.06.2022 13:37:06.756 GMT+0200,8808.796,8801.796,0,0
06.06.2022 13:37:08.286 GMT+0200,8808.096,8801.096,0,0
06.06.2022 13:37:08.822 GMT+0200,8807.296,8800.296,0,0
06.06.2022 13:37:08.948 GMT+0200,8808.356,8801.356,0,0
06.06.2022 13:37:12.274 GMT+0200,8807.556,8800.556,0,0
06.06.2022 13:37:18.033 GMT+0200,8808.306,8801.306,0.0001,0
06.06.2022 13:37:22.417 GMT+0200,8808.876,8801.876,0,0
06.06.2022 13:37:33.066 GMT+0200,8807.766,8800.766,0,0
06.06.2022 13:37:43.703 GMT+0200,8807.066,8800.066,0.0001,0
06.06.2022 13:37:44.232 GMT+0200,8807.276,8800.276,0,0
06.06.2022 13:37:50.096 GMT+0200,8806.886,8799.886,0,0
06.06.2022 13:37:50.198 GMT+0200,8807.276,8800.276,0,0
06.06.2022 13:37:53.647 GMT+0200,8808.326,8801.326,0,0
06.06.2022 13:37:55.577 GMT+0200,8807.726,8800.726,0.0001,0
06.06.2022 13:37:55.888 GMT+0200,8808.176,8801.176,0.0001,0
06.06.2022 13:38:09.064 GMT+0200,8807.726,8800.726,0.0001,0
06.06.2022 13:38:10.695 GMT+0200,8808.886,8801.886,0.0001,0
06.06.2022 13:38:20.936 GMT+0200,8808.066,8801.066,0.0001,0
06.06.2022 13:38:39.766 GMT+0200,8808.306,8801.306,0,0
06.06.2022 13:38:46.712 GMT+0200,8808.046,8801.046,0,0
06.06.2022 13:38:57.269 GMT+0200,8808.746,8801.746,0.0001,0
